counter	SMILES (prior)	SMILES (after) round trip:
4027	COCCCC[C@@](c1cccc(c1)C(=O)O)(CCc1cc2[nH]ccc2c2c1cc(O)cc2)O	COCCCCC(c1cccc(c1)C(=O)O)(CCc1cc2[nH]ccc2c2c1cc(O)cc2)O
4028	CC(=O)NCC(=O)Oc1cccc(c1)[C@H]1CC=C[C@H]2[C@@H]1[C@@H](C)[C@H]([C@H](O)C)c1c2cc(cc1)O	CC(=O)NCC(=O)Oc1cccc(c1)C1CC=CC2C1C(C)C(C(O)C)c1c2cc(cc1)O
4030	CC(=O)OC(=O)c1c(O)[nH]c(c1NC(=O)[C@@H](C(=O)O)Cc1ccccc1)O	CC(=O)OC(=O)c1c(O)[nH]c(c1NC(=O)C(C(=O)O)Cc1ccccc1)O
4031	CCCCC[C@@](c1cc(O)cc2c1cccc2)(CC(=CNC)Br)CCC	CCCCCC(c1cc(O)cc2c1cccc2)(CC(=CNC)Br)CCC
4032	C=C/C=C\Cc1c([nH]c2c1cccc2C#N)[C@@H](C(=O)O)C=O	C=CC=CCc1c([nH]c2c1cccc2C#N)C(C(=O)O)C=O
4034	OC(=O)CCCC1=C[C@H]2C(=CCc3c2cc(cn3)NC(=O)OC(=O)[C@H](C(=O)O)O)C=C1	OC(=O)CCCC1=CC2C(=CCc3c2cc(cn3)NC(=O)OC(=O)C(C(=O)O)O)C=C1
4035	CCC(=C1C[C@@H](C)c2c(C1)c(F)cc(c2)O)[C@@H](c1ccccc1)OC	CCC(=C1CC(C)c2c(C1)c(F)cc(c2)O)C(c1ccccc1)OC
4038	COC(=O)c1cc(C)cc2c1cc1[C@@H](O)C=C([C@H](c1c2)O)CC(=O)O	COC(=O)c1cc(C)cc2c1cc1C(O)C=C(C(c1c2)O)CC(=O)O
4039	COc1ccc2c(c1)cc(cc2O)O[C@H](C(c1cc(O)cc(c1OC)C(=O)CC(=O)O)(F)F)C	COc1ccc2c(c1)cc(cc2O)OC(C(c1cc(O)cc(c1OC)C(=O)CC(=O)O)(F)F)C
4042	CCc1ccc(o1)[C@@H](CC1=C[C@H](O)C(=CC1=O)NC(=O)NC(=O)CC(=O)O)C	CCc1ccc(o1)C(CC1=CC(O)C(=CC1=O)NC(=O)NC(=O)CC(=O)O)C
4046	O=C(OC(=O)c1cc(O)ccc1O)N[C@@H](C(=NC(=O)c1ccc2c(c1)CC(=C[C@H]2F)O)O)C(=O)O	O=C(OC(=O)c1cc(O)ccc1O)NC(C(=NC(=O)c1ccc2c(c1)CC(=CC2F)O)O)C(=O)O
4047	CCCc1c(O)cc(c(c1CC)CO)O[C@@H]1C=C[C@@H]2c3c1c(C=C)cc(c3CC(=C2)Cl)C(=O)O	CCCc1c(O)cc(c(c1CC)CO)OC1C=CC2c3c1c(C=C)cc(c3CC(=C2)Cl)C(=O)O
4048	O=C(OC(=O)CC[C@H]1C=C(Cc2c1ccc(c2Cl)C)C(=O)O)CCC(=O)NC(=O)OC(=O)C	O=C(OC(=O)CCC1C=C(Cc2c1ccc(c2Cl)C)C(=O)O)CCC(=O)NC(=O)OC(=O)C
4049	CO/C(=C/[C@H]([C@H]1C[C@H](C)C2=C(C1)Cc1c(C2)nc(nc1C)N)C(=O)O)/CCC(=O)O	COC(=CC(C1CC(C)C2=C(C1)Cc1c(C2)nc(nc1C)N)C(=O)O)CCC(=O)O
4053	COC(=O)CC(=O)NC(=O)OC(=O)Nc1cc(/C=C(/C(=O)O)\CCC(=O)O)cc(c1)C(=O)O	COC(=O)CC(=O)NC(=O)OC(=O)Nc1cc(C=C(C(=O)O)CCC(=O)O)cc(c1)C(=O)O
4054	CCCCCCOCc1cccc(c1[C@@H](c1cnc2c(c1)[nH]cc2)F)C	CCCCCCOCc1cccc(c1C(c1cnc2c(c1)[nH]cc2)F)C
4055	CC(=O)Nc1cc(C)c(c2c1c(F)c(cc2c1ccccc1C)[N+](=O)[O-])[C@@H](Cl)S	CC(=O)Nc1cc(C)c(c2c1c(F)c(cc2c1ccccc1C)N(=O)=O)C(Cl)S
4057	CO[C@H]1C=C[C@H](C2=C(OC(C(=O)O)C(=O)O)Cc3c([C@@H]12)cc(OCC(=O)O)cc3)CC	COC1C=CC(C2=C(OC(C(=O)O)C(=O)O)Cc3c(C12)cc(OCC(=O)O)cc3)CC
4061	COCC1=CCc2c(C1)c1c3C[C@H](O)[C@@H](c4c3c(c(c1c(c2)C)O)c1c(c4)cc(nc1)O)O	COCC1=CCc2c(C1)c1c3CC(O)C(c4c3c(c(c1c(c2)C)O)c1c(c4)cc(nc1)O)O
4062	O=CCC(=O)OC(=O)c1cccc2c1CC=C1[C@@H]2CC=C(C1)CC	O=CCC(=O)OC(=O)c1cccc2c1CC=C1C2CC=C(C1)CC
4063	OC(=O)CC(=O)OCC(=O)Nc1cccc(c1[C@H]1C=C(C=CC1=O)C(=O)O)C	OC(=O)CC(=O)OCC(=O)Nc1cccc(c1C1C=C(C=CC1=O)C(=O)O)C
4065	CCC(=O)[C@]1(O)C(=CC(=O)C=C1C)NC(=O)c1cc(O)c2c(c1C(=O)O)ccc(c2)OC	CCC(=O)C1(O)C(=CC(=O)C=C1C)NC(=O)c1cc(O)c2c(c1C(=O)O)ccc(c2)OC
4067	C=C/N=C(/Cc1c(O)ccc2c1c(O)c(c(c2)CC(=O)O)O)\O	C=CN=C(Cc1c(O)ccc2c1c(O)c(c(c2)CC(=O)O)O)O
4071	COc1cc(O)cc(c1c1c(/C=C\C(=C)C(=O)O)ccc2c1cc(O)c(c2)C(=O)O)C(=O)O	COc1cc(O)cc(c1c1c(C=CC(=C)C(=O)O)ccc2c1cc(O)c(c2)C(=O)O)C(=O)O
4072	Oc1ccc2c(n1)Cc1c([C@@H]2O)cc2c(c1)cccc2	Oc1ccc2c(n1)Cc1c(C2O)cc2c(c1)cccc2
4076	CC[C@@H](C(=C(c1cnc(nc1C)N)CC)Cc1cc2c(cc3c(c2cc1O)c(O)co3)C(=O)O)O	CCC(C(=C(c1cnc(nc1C)N)CC)Cc1cc2c(cc3c(c2cc1O)c(O)co3)C(=O)O)O
4078	ONC(=O)NC(=O)CC(=O)Nc1ncc([nH]1)Cc1ccc2c(c1)[C@H](O)C=C(C2)C	ONC(=O)NC(=O)CC(=O)Nc1ncc([nH]1)Cc1ccc2c(c1)C(O)C=C(C2)C
4080	CCC[C@@H]1C(=N[C@@H](c2c1c(O)ccc2OC)O)C(=O)NC(=O)c1ccccc1	CCCC1C(=NC(c2c1c(O)ccc2OC)O)C(=O)NC(=O)c1ccccc1
4081	CO[C@@H](c1ccc(cc1)C(=O)O)C=C(c1cccc(c1)C)C(=O)O	COC(c1ccc(cc1)C(=O)O)C=C(c1cccc(c1)C)C(=O)O
4082	C[C@H](Cc1cccc2c1cccc2)Cc1cc2c([nH]1)cccc2	CC(Cc1cccc2c1cccc2)Cc1cc2c([nH]1)cccc2
4083	ONC(=O)/C(=C\C(C(=O)N[C@@H](C(=O)O)CCc1c(O)cccc1C(=O)O)(F)F)/C(=O)O	ONC(=O)C(=CC(C(=O)NC(C(=O)O)CCc1c(O)cccc1C(=O)O)(F)F)C(=O)O
4085	COCCCC(=O)NC(=O)OCCc1ccc(cc1Cl)/C=C\c1cocc1C	COCCCC(=O)NC(=O)OCCc1ccc(cc1Cl)C=Cc1cocc1C
4095	OC(=O)CCC[C@H](c1c(O)cc(c2c1c(F)c(cc2)CS(=O)(=O)O)O)C	OC(=O)CCCC(c1c(O)cc(c2c1c(F)c(cc2)CS(=O)(=O)O)O)C
4096	O=C(OC(=O)c1cc2c([nH]1)c1ccccc1cc2)C[C@H]1CNCN1	O=C(OC(=O)c1cc2c([nH]1)c1ccccc1cc2)CC1CNCN1
4097	CCc1cccc(c1)[C@H](c1ccc(c2c1[C@H](C=CC2)C(=CC(=O)O)O)O)C(=O)O	CCc1cccc(c1)C(c1ccc(c2c1C(C=CC2)C(=CC(=O)O)O)O)C(=O)O
4098	CCCC(=O)OC(=O)CCC(=CC(=C(C[n+]1c(O)[nH]c(c1[C@@H](C(=O)O)N)O)CC)C)/C=C\C	CCCC(=O)OC(=O)CCC(=CC(=C(C[n+]1c(O)[nH]c(c1C(C(=O)O)N)O)CC)C)C=CC
4099	CO[C@@H]1C=C(O)Cc2c1cccc2C(=O)Oc1c(CO)nc(c2c1c1[nH]ccc1c(c2)C)O	COC1C=C(O)Cc2c1cccc2C(=O)Oc1c(CO)nc(c2c1c1[nH]ccc1c(c2)C)O
4100	CC1=C(OC(=O)c2ccoc2C)[C@H](c2c([C@@H]1O)ccc(c2[C@@H](O)C)C(=O)O)O	CC1=C(OC(=O)c2ccoc2C)C(c2c(C1O)ccc(c2C(O)C)C(=O)O)O
4102	COC[C@H](c1c(CC)c(CCCC(=CC(=O)O)O)cc(c1CC)CNC(=O)OC(=O)CC)C	COCC(c1c(CC)c(CCCC(=CC(=O)O)O)cc(c1CC)CNC(=O)OC(=O)CC)C
4103	CCO[C@@H]1C=CCc2c1ccc1c2ccc(c1)C	CCOC1C=CCc2c1ccc1c2ccc(c1)C
4107	CC(=O)OCC(=C(c1ccccc1)Cl)C(=CC(=O)O)Nc1cccc2c1ccn2[C@@H](C(=O)O)C(C)C	CC(=O)OCC(=C(c1ccccc1)Cl)C(=CC(=O)O)Nc1cccc2c1ccn2C(C(=O)O)C(C)C
4108	O=CCc1ccc(c(c1)S(=O)(=O)NC(=O)CC/C(=C\C)/C(=O)O)O	O=CCc1ccc(c(c1)S(=O)(=O)NC(=O)CCC(=CC)C(=O)O)O
4109	O=COC(=O)CC1=CCc2c([C@@H]1O)ccc(c2C(O)(C)C)/C=C/C(=O)O	O=COC(=O)CC1=CCc2c(C1O)ccc(c2C(O)(C)C)C=CC(=O)O
4110	CCCc1c(C)cc2c(c1OC)CC=C1[C@@H]2C=CC1	CCCc1c(C)cc2c(c1OC)CC=C1C2C=CC1
4112	C=CC[C@H]1C=C(C/C(=C\C)/C(=O)O)Cc2c1c(OC)c(nc2O)C	C=CCC1C=C(CC(=CC)C(=O)O)Cc2c1c(OC)c(nc2O)C
4113	OC(=O)c1ccc2c(c1)c(C)c1c(c2C)ccc(c1[C@@H](O)C)C(=O)C	OC(=O)c1ccc2c(c1)c(C)c1c(c2C)ccc(c1C(O)C)C(=O)C
4114	OC(=O)Cc1cc(O)ccc1C/C=C\C[C@](c1c(O)cccc1C(=O)O)(c1cccc(c1)O)C(=O)O	OC(=O)Cc1cc(O)ccc1CC=CCC(c1c(O)cccc1C(=O)O)(c1cccc(c1)O)C(=O)O
4117	Oc1cccc(c1)OCc1ccc(c2c1[C@@H](N)N=CC2)O	Oc1cccc(c1)OCc1ccc(c2c1C(N)N=CC2)O
4118	COC1=C[C@@H](Cc2coc(c2CC)C)c2c3c1c(O)ccc3ccc2O	COC1=CC(Cc2coc(c2CC)C)c2c3c1c(O)ccc3ccc2O
4119	CCCCC(=O)OCC[C@@H](c1c(F)c(F)c(c2c1[C@H](OC)C=CC2)O)O	CCCCC(=O)OCCC(c1c(F)c(F)c(c2c1C(OC)C=CC2)O)O
4120	O=C/C(=C\C(=C\C=C\c1ccc(c(c1C(=O)NC(=C)Cl)O)C(=O)O)\c1ccccc1)/C(=O)O	O=CC(=CC(=CC=Cc1ccc(c(c1C(=O)NC(=C)Cl)O)C(=O)O)c1ccccc1)C(=O)O
4122	CC[C@H]1C=C2C=C(O)C(=C([C@H]2c2c1c(OC)ccc2)C)CC(=O)[C@H](C(=O)O)O	CCC1C=C2C=C(O)C(=C(C2c2c1c(OC)ccc2)C)CC(=O)C(C(=O)O)O
4123	CCCc1cc(O)c(c2c1c(cc1c2c(CO)cc(c1)/C=C\C/C=C\OC)C(=O)O)C	CCCc1cc(O)c(c2c1c(cc1c2c(CO)cc(c1)C=CCC=COC)C(=O)O)C
4130	CC/C=C\CC(c1c(CO)ccc(c1Cl)CC(=O)O)(C)C	CCC=CCC(c1c(CO)ccc(c1Cl)CC(=O)O)(C)C
4131	Cc1c(CC(=C(NCCOC)O)CCC(=O)O)ccc2c1C[C@@H](F)C=C2	Cc1c(CC(=C(NCCOC)O)CCC(=O)O)ccc2c1CC(F)C=C2
4134	CC[C@H](c1cocc1CC(=O)c1cc(O)c2c(c1O)cccc2)N	CCC(c1cocc1CC(=O)c1cc(O)c2c(c1O)cccc2)N
4135	OCCc1cc(Cc2cccc(c2)CCC(=O)O)cc2c1CN[C@H]2O	OCCc1cc(Cc2cccc(c2)CCC(=O)O)cc2c1CNC2O
4136	OCC[C@H](c1ccc2c(c1CC=O)cccc2O)C(=O)O	OCCC(c1ccc2c(c1CC=O)cccc2O)C(=O)O
4137	COc1cccc2c1cccc2C(=O)C/N=C(\c1c2c(F)cccc2cc2c1[nH]c(c2)C(=O)O)/O	COc1cccc2c1cccc2C(=O)CN=C(c1c2c(F)cccc2cc2c1[nH]c(c2)C(=O)O)O
4139	CCCOC(=O)[C@H](c1ccc2c(c1c1ccoc1[C@H](O)C)c(NC)c(c(c2)O)C)CO	CCCOC(=O)C(c1ccc2c(c1c1ccoc1C(O)C)c(NC)c(c(c2)O)C)CO
4142	CCC(=O)OC(=O)C(=CC(=O)O)N/C=C/c1ccc(c2c1[C@H](C=CC2)CCC(=O)O)O	CCC(=O)OC(=O)C(=CC(=O)O)NC=Cc1ccc(c2c1C(C=CC2)CCC(=O)O)O
4144	CCCc1c([C@@H](CCCCCC(C)(C)C)C)c(C)ccc1C(=O)O	CCCc1c(C(CCCCCC(C)(C)C)C)c(C)ccc1C(=O)O
4146	OC/C=C/c1ccc(c(c1)c1c2CC=CCc2c2c3c1c(O)cc(c3CC=C2)CO)C(=O)O	OCC=Cc1ccc(c(c1)c1c2CC=CCc2c2c3c1c(O)cc(c3CC=C2)CO)C(=O)O
4148	COc1ccc2c(c1c1cc(ncc1O)C(C)C)[C@@H](O)C1=C(C2)CC=C[C@@H]1O	COc1ccc2c(c1c1cc(ncc1O)C(C)C)C(O)C1=C(C2)CC=CC1O
4149	C=C/C=C\C(=O)[C@H](c1ccc2c(c1OC(=O)CCC)c(CC(=O)O)cc(c2)C)C(=O)O	C=CC=CC(=O)C(c1ccc2c(c1OC(=O)CCC)c(CC(=O)O)cc(c2)C)C(=O)O
4150	COCCCCc1c(O)[nH]cc1[C@H]1Cc2[nH]ccc2C[C@H]1OC	COCCCCc1c(O)[nH]cc1C1Cc2[nH]ccc2CC1OC
4152	CCc1ncc([nH]1)[C@@H](c1c(O)ccc2c1C[C@@H](Cl)CC2)Cc1ccc(o1)C(=O)O	CCc1ncc([nH]1)C(c1c(O)ccc2c1CC(Cl)CC2)Cc1ccc(o1)C(=O)O
4153	CNC(=O)c1ccc(cc1NN/C=C\C(=O)O)c1ccccc1C(=O)O	CNC(=O)c1ccc(cc1NNC=CC(=O)O)c1ccccc1C(=O)O
4154	CCCC(=O)[C@@H](C(=O)O)Oc1ccc(cc1C(=Cc1cccc(c1)C(=O)O)C(=O)O)OC	CCCC(=O)C(C(=O)O)Oc1ccc(cc1C(=Cc1cccc(c1)C(=O)O)C(=O)O)OC
4155	CCCOC(=O)[C@@H]1C=C[C@@H](c2c1ccc1c2[C@@H](O)C=C2[C@@H]1C(=CC=C2O)C(=O)O)O	CCCOC(=O)C1C=CC(c2c1ccc1c2C(O)C=C2C1C(=CC=C2O)C(=O)O)O
4157	OCC[C@@H](c1c(ccc(c1C(=O)OCC)C)[C@@H](O)C)O	OCCC(c1c(ccc(c1C(=O)OCC)C)C(O)C)O
4158	N#Cc1cc(O)c2c(c1)cc(c(c2)[C@@](Cc1cc(C)cc(c1O)O)(O)C)C	N#Cc1cc(O)c2c(c1)cc(c(c2)C(Cc1cc(C)cc(c1O)O)(O)C)C
4159	COCc1cc2[C@@H](C=CCc2c(c1)c1c(Cl)c(O)cc(c1Cl)F)N(C(=O)CC(=O)O)/C=C/C(=O)OC	COCc1cc2C(C=CCc2c(c1)c1c(Cl)c(O)cc(c1Cl)F)N(C(=O)CC(=O)O)C=CC(=O)OC
4160	CCc1cc(C)c2c(c1)[C@@H](C=CC2)[C@@H](/C=C\C=C\C(=O)O)/C=C\CCOC(=O)C	CCc1cc(C)c2c(c1)C(C=CC2)C(C=CC=CC(=O)O)C=CCCOC(=O)C
4162	OC(=O)[C@@H](Oc1cccc(c1)c1cccc2c1cc([nH]2)C)C	OC(=O)C(Oc1cccc(c1)c1cccc2c1cc([nH]2)C)C
4164	OC(=O)CCc1[nH]c(cc1[C@@H](c1ccccc1)O)O	OC(=O)CCc1[nH]c(cc1C(c1ccccc1)O)O
4165	Cl[C@H](c1ccc(c(c1)F)O)SC[C@@H]1[C@H](O)CCc2c1ccc1c2occ1	ClC(c1ccc(c(c1)F)O)SCC1C(O)CCc2c1ccc1c2occ1
4166	OC(=O)CC1=CC=C([C@H]2[C@H]1c1ccccc1NC2)O	OC(=O)CC1=CC=C(C2C1c1ccccc1NC2)O
4167	CCc1cc2[C@H](O)C(=Cc3c2c(c1CO)ccc3)C(=O)CC(=O)O	CCc1cc2C(O)C(=Cc3c2c(c1CO)ccc3)C(=O)CC(=O)O
4169	CC[C@H]1CCCc2c1c(C(=C)O)c1c(N)c(ccc1c2C(O)(C)C)CC(=O)/N=C(\NC)/O	CCC1CCCc2c1c(C(=C)O)c1c(N)c(ccc1c2C(O)(C)C)CC(=O)N=C(NC)O
4172	COCc1c(C/C=C\2/CC[C@@H]([C@H](C2)C=C)O)cc(cc1C)C(=O)O	COCc1c(CC=C2CCC(C(C2)C=C)O)cc(cc1C)C(=O)O
4173	C/C=C\Cc1cc(O)c2c(c1C)c(O)cc1c2ccc(n1)C(=O)O	CC=CCc1cc(O)c2c(c1C)c(O)cc1c2ccc(n1)C(=O)O
4174	Oc1ccc2c(c1)[n+](Cc1n[nH]c3c1c(Cl)cc1c3CC=C[C@@H]1O)c([nH]2)C	Oc1ccc2c(c1)[n+](Cc1n[nH]c3c1c(Cl)cc1c3CC=CC1O)c([nH]2)C
4176	C/C=C/c1cc(cn1CC)[C@H](CCn1cc2c(c1O)[C@H](OC)[C@@H](CC2)O)CCC(=N)O	CC=Cc1cc(cn1CC)C(CCn1cc2c(c1O)C(OC)C(CC2)O)CCC(=N)O
4177	C/C=C\C1=CC[C@@H](C(=C1C)C(=O)O)c1cccc2c1c1cc3ocnc3c(c1c(c2)O)OC	CC=CC1=CCC(C(=C1C)C(=O)O)c1cccc2c1c1cc3ocnc3c(c1c(c2)O)OC
4178	Cc1ccc2c(n1)ccc1c2[C@@H](O)C=C[C@]1(C)O	Cc1ccc2c(n1)ccc1c2C(O)C=CC1(C)O
4180	COC(=C1CCC=CC1=C)C/C(=N\NC)/C(=O)O	COC(=C1CCC=CC1=C)CC(=NNC)C(=O)O
4182	OC(=O)CN[C@@H](C(=C1CC(=O)C=CC1=O)/C=C\Cc1ccc(o1)C(=O)O)C	OC(=O)CNC(C(=C1CC(=O)C=CC1=O)C=CCc1ccc(o1)C(=O)O)C
4185	CCCc1cccc(c1[C@@H]([NH2+][O-])O)/C=C(\C(=O)OC(=O)CC)/C=C/C(=O)/C=C/C(=O)O	CCCc1cccc(c1C([NH2+][O-])O)C=C(C(=O)OC(=O)CC)C=CC(=O)C=CC(=O)O
4189	CCC1=NCc2c([C@@H]1Oc1cccnc1)cccc2	CCC1=NCc2c(C1Oc1cccnc1)cccc2
4191	C/C=C\c1cc(n2cccc2)c(c(c1[C@@H]1CC[C@H](C[C@H]1O)O)C)c1cc(CCC(=O)O)ccc1O	CC=Cc1cc(n2cccc2)c(c(c1C1CCC(CC1O)O)C)c1cc(CCC(=O)O)ccc1O
4192	COC1=CC=C[C@@H]2C1=C[C@H](CC(C)(C)C)c1c2c(O)c(cc1O)C(=O)O	COC1=CC=CC2C1=CC(CC(C)(C)C)c1c2c(O)c(cc1O)C(=O)O
4193	CCCc1cn2c(c1)[nH]cc2[C@H]([C@@H]1CNCC1)CCc1ccc(o1)C(C)(C)C	CCCc1cn2c(c1)[nH]cc2C(C1CNCC1)CCc1ccc(o1)C(C)(C)C
4195	CCNc1cc(OC)cc2c1[C@@H](O)C=C[C@@H]2C(=O)O	CCNc1cc(OC)cc2c1C(O)C=CC2C(=O)O
4196	COCC1=C(N)[C@H](c2c(C1)cc(C(=O)O)c(c2O)O)C	COCC1=C(N)C(c2c(C1)cc(C(=O)O)c(c2O)O)C
4197	OC1=CCc2c(C1)c(C)cc1c2[C@@H](C(=O)N)C(=CC1)O	OC1=CCc2c(C1)c(C)cc1c2C(C(=O)N)C(=CC1)O
4198	CCCC[C@H]1C2=C(O)Cc3c([C@@H]2Cc2c1c(C(=O)O)c(cc2)O)cccc3C(=O)O	CCCCC1C2=C(O)Cc3c(C2Cc2c1c(C(=O)O)c(cc2)O)cccc3C(=O)O
4199	O=C(OC(=O)c1cccn1C)NCc1ccccc1[C@@H](c1ccccc1)O	O=C(OC(=O)c1cccn1C)NCc1ccccc1C(c1ccccc1)O
4200	COC1=C[C@@H]2C(=CCc3c2ccc(c3)CCC(=O)O)C=C1O	COC1=CC2C(=CCc3c2ccc(c3)CCC(=O)O)C=C1O
4201	C=C/C=C\C(=O)Cc1ccc(c2c1cccc2OC)O	C=CC=CC(=O)Cc1ccc(c2c1cccc2OC)O
4203	OC(=O)C[C@H](Cc1ccc2c(c1)[nH]c1c2ccc(c1C)CCc1nc2c([nH]1)cccc2)C	OC(=O)CC(Cc1ccc2c(c1)[nH]c1c2ccc(c1C)CCc1nc2c([nH]1)cccc2)C
4204	OC(=O)CC/C=C\[C@H]([C@H]1C=C[C@H](c2c1cc1nc(ccc1c2O)CC(=O)O)O)O	OC(=O)CCC=CC(C1C=CC(c2c1cc1nc(ccc1c2O)CC(=O)O)O)O
4206	OCC[C@@H](N[C@@H](c1ccc2c(c1)c1[nH]cc(c1cc2)OC(=O)C)C(=O)O)/C=C/CCC(=O)O	OCCC(NC(c1ccc2c(c1)c1[nH]cc(c1cc2)OC(=O)C)C(=O)O)C=CCCC(=O)O
4207	OC/C=C\C(=O)c1ccc2c(c1)cc([nH]2)C(=O)OC(=O)CC(=O)O	OCC=CC(=O)c1ccc2c(c1)cc([nH]2)C(=O)OC(=O)CC(=O)O
4211	CNc1ccc2c(c1)CC=C[C@H]2[C@@H](C(=O)O)CC(=O)O	CNc1ccc2c(c1)CC=CC2C(C(=O)O)CC(=O)O
4212	OC(=O)CCC(=C/C=C\C(=O)O)NC(=O)c1ccc2c(c1)c(/C=C\CC(=O)O)ccc2C	OC(=O)CCC(=CC=CC(=O)O)NC(=O)c1ccc2c(c1)c(C=CCC(=O)O)ccc2C
4213	CCCCCCC(=O)NC(=O)c1c(OC)c(C)c(c(c1O)[C@H](c1cc(O)cc(c1)Cl)O)CC	CCCCCCC(=O)NC(=O)c1c(OC)c(C)c(c(c1O)C(c1cc(O)cc(c1)Cl)O)CC
4214	CCC[C@@H](Oc1c([C@H](C=C)O)c(CO)cc(c1O)C(=O)O)C	CCCC(Oc1c(C(C=C)O)c(CO)cc(c1O)C(=O)O)C
4216	OC/C(=N\C(=O)c1cc(ccc1CCC(=O)O)CC(=CC(O)O)[C@@H](c1c(O)ccc(c1O)O)C)/O	OCC(=NC(=O)c1cc(ccc1CCC(=O)O)CC(=CC(O)O)C(c1c(O)ccc(c1O)O)C)O
4217	CC[C@H](CC[C@H]1CC(=C[C@@H]([C@H]1CC[C@@H](CO)O)CC)[N+](=O)[O-])O	CCC(CCC1CC(=CC(C1CCC(CO)O)CC)N(=O)=O)O
4218	O=CNC(=O)[C@@H]([C@@H](C(=CC)C(=O)O)c1ccc(c(c1)O)O)N[C@@H](CCC(=O)OC)C	O=CNC(=O)C(C(C(=CC)C(=O)O)c1ccc(c(c1)O)O)NC(CCC(=O)OC)C
4219	O=Cc1cc(O)c(c(c1)C(=O)O)[C@@H](C(=O)O)Cc1ccccc1	O=Cc1cc(O)c(c(c1)C(=O)O)C(C(=O)O)Cc1ccccc1
4220	CCC[C@H]([C@H]1CCc2c(C1)ccc(c2C)c1ccc(cc1[C@@](C[C@H](O)C)(O)C)C(=O)O)O	CCCC(C1CCc2c(C1)ccc(c2C)c1ccc(cc1C(CC(O)C)(O)C)C(=O)O)O
4222	O=CC(=O)/C=C/C=C\C=C(C(=O)O)NC(=O)OC(=O)NC(=O)c1nc2c(s1)cccc2C	O=CC(=O)C=CC=CC=C(C(=O)O)NC(=O)OC(=O)NC(=O)c1nc2c(s1)cccc2C
4223	O=CNC(=O)/C=C/C(=O)C(=C(C(=O)NC(=O)C)CCc1cccc2c1cc[nH]2)C	O=CNC(=O)C=CC(=O)C(=C(C(=O)NC(=O)C)CCc1cccc2c1cc[nH]2)C
4227	CCC[C@@H]([C@@H]([C@H](c1ccccc1)CC=C)NC(=O)c1ccccc1)CC	CCCC(C(C(c1ccccc1)CC=C)NC(=O)c1ccccc1)CC
4228	OC(=O)C[C@@H]1C=C[C@H]2c3c1nc(O)cc3[C@H](C=C2O)F	OC(=O)CC1C=CC2c3c1nc(O)cc3C(C=C2O)F
4229	CCc1ccc(c2c1[C@@H](CO)c1c(C2)c(O)ccc1)C	CCc1ccc(c2c1C(CO)c1c(C2)c(O)ccc1)C
4230	CCOC(=O)CNC(=O)CN[C@H](c1ccc2c(c1)cc(cc2)[S@@](=O)O)O	CCOC(=O)CNC(=O)CNC(c1ccc2c(c1)cc(cc2)S(=O)O)O
4231	C=CS[C@@H]1C=CC[C@@H]2C1=CCc1c2c(CC)ccn1	C=CSC1C=CCC2C1=CCc1c2c(CC)ccn1
4232	COc1cc(OC)c2c(c1)c(cc(c2)O)C(=CC(=O)O)O/C=C/C(=O)O	COc1cc(OC)c2c(c1)c(cc(c2)O)C(=CC(=O)O)OC=CC(=O)O
4234	O=CN([C@@H](C(=O)Nc1c(ccc2c1c(Nc1ccccc1)c(cc2)F)C(=O)O)C(=O)O)C(=O)C	O=CN(C(C(=O)Nc1c(ccc2c1c(Nc1ccccc1)c(cc2)F)C(=O)O)C(=O)O)C(=O)C
4236	O=Cc1ccc2c(c1)[n+](Cc1ccccc1)c([nH]2)C(=O)O	O=Cc1ccc2c(c1)n(Cc1ccccc1)c([nH+]2)C(=O)O
4239	CC(=O)N[C@H](C(=O)O)C[C@@H](c1cc(cc2c1[C@H]1C=CC=CC1=CC2)C(=O)N)O	CC(=O)NC(C(=O)O)CC(c1cc(cc2c1C1C=CC=CC1=CC2)C(=O)N)O
4240	CCC([C@H]1C(=CCc2c1cccc2)O)(c1cccc(c1)/C=C(/C(=O)O[P+](=O)[O-])\C(=O)O)CC	CCC(C1C(=CCc2c1cccc2)O)(c1cccc(c1)C=C(C(=O)OP(=O)=O)C(=O)O)CC
4241	CNC[C@H](c1cocc1[C@@H](C(C)C)C)CC/C=C(/C(=O)N)\C=C\C(=O)O	CNCC(c1cocc1C(C(C)C)C)CCC=C(C(=O)N)C=CC(=O)O
4242	OC(=O)[C@@H](CCc1nc(c([nH]1)c1cccc(c1)C)O)O	OC(=O)C(CCc1nc(c([nH]1)c1cccc(c1)C)O)O
4246	O=C[C@H](c1cc(ccc1F)CC(=O)O)/C=C/C(=O)NC(=O)C	O=CC(c1cc(ccc1F)CC(=O)O)C=CC(=O)NC(=O)C
4247	COCCCCOCCC[C@](c1ccccc1)(C=C(C(=O)O)C)CCCOC(=O)[C@@H](C(=O)O)N	COCCCCOCCCC(c1ccccc1)(C=C(C(=O)O)C)CCCOC(=O)C(C(=O)O)N
4249	OC(=O)CC(=O)OC(=O)CC(=O)C1=CC2=CCc3c([C@@H]2C=C1)cc1c(O)cncc1c3	OC(=O)CC(=O)OC(=O)CC(=O)C1=CC2=CCc3c(C2C=C1)cc1c(O)cncc1c3
