counter	SMILES (prior)	SMILES (after) round trip:
4133	CCC(=O)N(c1ccc(c(c1S(=O)(=O)N)O)O)C(=NCC(=O)c1cccc(c1)CC(=O)O)O	CCC(=O)N(c1ccc(c(c1S(=O)(=O)N)O)O)C(=NCC(=O)c1cccc(c1)CC(=O)O)O
4138	C=CCc1cccc(c1c1c(cc2c(c1Cl)cccc2)C(=O)OC(=O)CC(=O)O)O	C=CCc1cccc(c1c1c(cc2c(c1Cl)cccc2)C(=O)OC(=O)CC(=O)O)O
4140	CCc1cc(Cl)c2c(c1)ccc1c2c(C)c(nc1O)C(=O)O	CCc1cc(Cl)c2c(c1)ccc1c2c(C)c(nc1O)C(=O)O
4141	C=CCc1c(COc2ccc(cc2)NC=O)ccc2c1[nH]c(c2)O	C=CCc1c(COc2ccc(cc2)NC=O)ccc2c1[nH]c(c2)O
4143	COc1cccc2c1c(O)c(cc2)CCC(=O)O	COc1cccc2c1c(O)c(cc2)CCC(=O)O
4145	O=CN(C(=O)c1c(O)ccc2c1cc(Cl)c1c2[nH]c(c1C(=O)O)O)C	O=CN(C(=O)c1c(O)ccc2c1cc(Cl)c1c2[nH]c(c1C(=O)O)O)C
4147	O=CCC(=O)c1c(C(=O)CC)c(Oc2cc3[nH]c(nc3cc2F)C)c2c(c1OC)cccc2	O=CCC(=O)c1c(C(=O)CC)c(Oc2cc3[nH]c(nc3cc2F)C)c2c(c1OC)cccc2
4151	CCc1ccccc1CCc1c(C)ccc2c1ccnc2O	CCc1ccccc1CCc1c(C)ccc2c1ccnc2O
4156	O=C(CCc1ccccc1C)NNC(=O)c1cc2cncc(c2cc1S(=O)(=O)C)CS(=O)(=O)O	O=C(CCc1ccccc1C)NNC(=O)c1cc2cncc(c2cc1S(=O)(=O)C)CS(=O)(=O)O
4161	CNC(=O)c1cc(Nc2ncn[nH]2)c(c2c1c(F)cc(c2)C(=O)O)C=O	CNC(=O)c1cc(Nc2ncn[nH]2)c(c2c1c(F)cc(c2)C(=O)O)C=O
4163	CCCCc1cnc2c(c1)ccc1c2cc([nH]1)C(=CC(=O)O)OCc1cccc2c1cccc2O	CCCCc1cnc2c(c1)ccc1c2cc([nH]1)C(=CC(=O)O)OCc1cccc2c1cccc2O
4168	CN=C(c1c(O)[nH]c(c1CO)c1cc(c([nH]1)c1cccc(c1)CC)C1=CCC(=CC1)Cl)O	CN=C(c1c(O)[nH]c(c1CO)c1cc(c([nH]1)c1cccc(c1)CC)C1=CCC(=CC1)Cl)O
4170	CCCCCCOc1c(OC)ccc(c1C(=O)O)C#N	CCCCCCOc1c(OC)ccc(c1C(=O)O)C#N
4171	CC(=O)OC(=O)OC(=O)c1cc(cc(c1O)F)C(=O)Oc1cccc2c1CC(=CC2)O	CC(=O)OC(=O)OC(=O)c1cc(cc(c1O)F)C(=O)Oc1cccc2c1CC(=CC2)O
4175	CCc1cc2c(O)nc(c(c2cc1O)Cc1n[nH]cc1c1ccccc1)N	CCc1cc2c(O)nc(c(c2cc1O)Cc1n[nH]cc1c1ccccc1)N
4179	CCOc1ccc(cc1CC(=C1CCCCC1)C(=O)O)CC	CCOc1ccc(cc1CC(=C1CCCCC1)C(=O)O)CC
4181	CCCc1nccc2c1ccc(c2)COC(=O)Nc1cc2cccc(c2c2c1cc(o2)C)C	CCCc1nccc2c1ccc(c2)COC(=O)Nc1cc2cccc(c2c2c1cc(o2)C)C
4183	COc1cc(c2cccc(c2)OC)c(c2c1cc(O)cc2O)O	COc1cc(c2cccc(c2)OC)c(c2c1cc(O)cc2O)O
4184	CCCCc1c(Br)cc(c(c1C(=O)O)O)C(=O)O	CCCCc1c(Br)cc(c(c1C(=O)O)O)C(=O)O
4186	O=C(c1ccccc1)OCCc1cccc(c1)c1ccc(c(c1)C(=O)O)C	O=C(c1ccccc1)OCCc1cccc(c1)c1ccc(c(c1)C(=O)O)C
4187	COC(=O)CCCc1cc([nH]c1Cl)c1ccccc1	COC(=O)CCCc1cc([nH]c1Cl)c1ccccc1
4188	CCc1cc(cc(c1NC)NC(=O)CC(=O)O)C(=O)C	CCc1cc(cc(c1NC)NC(=O)CC(=O)O)C(=O)C
4190	CC(=O)Nc1c(I)c(Cl)c(c2c1c(C)ccn2)Br	CC(=O)Nc1c(I)c(Cl)c(c2c1c(C)ccn2)Br
4194	CC(CC(=O)NC(=O)OC(=O)Nc1cc(O)c2c(c1Cc1ccccc1)CC=C(C2)C)C	CC(CC(=O)NC(=O)OC(=O)Nc1cc(O)c2c(c1Cc1ccccc1)CC=C(C2)C)C
4202	Oc1cc(cc2c1Cc1c(C2)cc(cc1C(=O)O)C(=O)O)CS(=O)(=O)C	Oc1cc(cc2c1Cc1c(C2)cc(cc1C(=O)O)C(=O)O)CS(=O)(=O)C
4205	CCNc1[nH]c2c(c1C(=O)CC(=O)CCC(=O)O)cccc2	CCNc1[nH]c2c(c1C(=O)CC(=O)CCC(=O)O)cccc2
4208	CCCS(=O)(=O)c1c(OC(=O)NC(=O)CC)cc2c(c1O)oc(c2O)C	CCCS(=O)(=O)c1c(OC(=O)NC(=O)CC)cc2c(c1O)oc(c2O)C
4209	OCC(=O)c1cccc(c1Oc1c(O)c(CCC(=O)O)cc(c1O)C(=O)O)C	OCC(=O)c1cccc(c1Oc1c(O)c(CCC(=O)O)cc(c1O)C(=O)O)C
4210	CCCc1ccc(cc1)c1c(OC)cc(c2c1ccc(c2O)O)Cn1ccc(c1)C	CCCc1ccc(cc1)c1c(OC)cc(c2c1ccc(c2O)O)Cn1ccc(c1)C
4215	COc1nc2CC=CCc2c(c1C)OCCCC(=O)O	COc1nc2CC=CCc2c(c1C)OCCCC(=O)O
4221	OCC(=O)NC(=O)c1cc(C)c2c3c1c(O)nc(c3-c1c(C2)cc2c(c1Cl)c(ccc2)C(=C)Cl)O	OCC(=O)NC(=O)c1cc(C)c2c3c1c(O)nc(c3-c1c(C2)cc2c(c1Cl)c(ccc2)C(=C)Cl)O
4224	CCOc1c(O)c(cc(c1S(=O)(=O)CC)C(CC)(O)O)c1ccc([nH]1)c1ccc([nH]1)CCCC(=O)O	CCOc1c(O)c(cc(c1S(=O)(=O)CC)C(CC)(O)O)c1ccc([nH]1)c1ccc([nH]1)CCCC(=O)O
4225	OCc1[nH]c2c(c1C(=O)O)cc1c(c2)cccc1S(=O)(=O)O	OCc1[nH]c2c(c1C(=O)O)cc1c(c2)cccc1S(=O)(=O)O
4226	Oc1nc[nH]c1C(=O)c1c[n+](c([nH]1)C)Cc1ccc2c3c1CCCc3ccc2	Oc1nc[nH]c1C(=O)c1c[n+](c([nH]1)C)Cc1ccc2c3c1CCCc3ccc2
4233	Fc1ccc2c(c1)[nH]c(c2)c1cc(Br)c(cc1O)c1ccccc1	Fc1ccc2c(c1)[nH]c(c2)c1cc(Br)c(cc1O)c1ccccc1
4235	CCc1ccc(c2c1c(O)ccc2O)c1cc(O)c2c(c1C(=O)O)ccc(c2)O	CCc1ccc(c2c1c(O)ccc2O)c1cc(O)c2c(c1C(=O)O)ccc(c2)O
4237	COc1ccc2c(c1)cc(c(c2O)Cc1c(O)cc(cc1CC)O)OC	COc1ccc2c(c1)cc(c(c2O)Cc1c(O)cc(cc1CC)O)OC
4238	OCCNC(=O)c1cc(ccc1C(=O)O)c1cc(ccc1CC(=O)O)S(=O)(=O)O	OCCNC(=O)c1cc(ccc1C(=O)O)c1cc(ccc1CC(=O)O)S(=O)(=O)O
4243	CN(C(=O)c1ccccc1F)C(=NC(=O)c1ccccc1O)O	CN(C(=O)c1ccccc1F)C(=NC(=O)c1ccccc1O)O
4244	OC(=O)c1ccc2c(c1C(C(=O)O)C(=O)O)nc1c(c2)cccc1	OC(=O)c1ccc2c(c1C(C(=O)O)C(=O)O)nc1c(c2)cccc1
4245	OCCC(=CCc1cc(cc2c1c(co2)CC(=O)O)C(=O)O)C	OCCC(=CCc1cc(cc2c1c(co2)CC(=O)O)C(=O)O)C
4248	Clc1cccc(c1)Cc1c(O)c(N)nc2c1c1C(=O)C=CC(=O)c1[nH]2	Clc1cccc(c1)Cc1c(O)c(N)nc2c1c1C(=O)C=CC(=O)c1[nH]2
4250	COc1c2c(CNS(=O)(=O)O)cc(c(c2c(c2c1ccc(c2S(=O)(=O)O)O)C(=O)O)F)O	COc1c2c(CNS(=O)(=O)O)cc(c(c2c(c2c1ccc(c2S(=O)(=O)O)O)C(=O)O)F)O
4256	CCCCCC(=O)Oc1ccc2c(c1)cc(o2)c1cc(O)ccc1Br	CCCCCC(=O)Oc1ccc2c(c1)cc(o2)c1cc(O)ccc1Br
4257	CCNC(=O)Oc1cccc2c1c1ccccc1c(c2)CN	CCNC(=O)Oc1cccc2c1c1ccccc1c(c2)CN
4260	N#Cc1cc(CCC(=O)O)c2c(c1O)Cc1c(C2)cc(cc1)O	N#Cc1cc(CCC(=O)O)c2c(c1O)Cc1c(C2)cc(cc1)O
4265	Oc1ccc2c(c1)c(ccc2c1ccc(c(n1)C(=O)O)O)C(=O)C(=O)C(=O)O	Oc1ccc2c(c1)c(ccc2c1ccc(c(n1)C(=O)O)O)C(=O)C(=O)C(=O)O
4266	CNCCOc1ccc(c(c1OCc1cccc2c1[nH]c(c2)OC)Cl)O	CNCCOc1ccc(c(c1OCc1cccc2c1[nH]c(c2)OC)Cl)O
4276	COc1c(CNC(=O)C)ccc2c1c1ccccc1c(c2)Cl	COc1c(CNC(=O)C)ccc2c1c1ccccc1c(c2)Cl
4277	OC(=O)CCC(=O)OC(=O)Cc1ccc(c2c1CC=CC2)c1[nH]ccc1CCC(=O)O	OC(=O)CCC(=O)OC(=O)Cc1ccc(c2c1CC=CC2)c1[nH]ccc1CCC(=O)O
4278	CCCCC(=O)OC(=O)c1cc2c(F)c(OC)ccc2c(c1CCNS(=O)(=O)O)F	CCCCC(=O)OC(=O)c1cc2c(F)c(OC)ccc2c(c1CCNS(=O)(=O)O)F
4280	O=C(CC(=O)O)COc1c(O)cc(c2c1cc(N)cc2)O	O=C(CC(=O)O)COc1c(O)cc(c2c1cc(N)cc2)O
4281	CCCOC(=O)CCc1c(C(=O)O)c(C(=O)Oc2cc([nH]c2O)O)c(c2c1cccc2)O	CCCOC(=O)CCc1c(C(=O)O)c(C(=O)Oc2cc([nH]c2O)O)c(c2c1cccc2)O
4284	CCCCOC(=O)C1=C(Cc2c(C1)cccc2)Cn1cc(C(=O)O)c(=O)cc1C	CCCCOC(=O)C1=C(Cc2c(C1)cccc2)Cn1cc(C(=O)O)c(=O)cc1C
4285	CCCc1oc2c(c1O)c1c(OC)c(C)c3c(c1cc2)c(C)cc(c3OC(=O)C)O	CCCc1oc2c(c1O)c1c(OC)c(C)c3c(c1cc2)c(C)cc(c3OC(=O)C)O
4286	COc1c(Cl)c(c2c(c1CO)cc(c(c2)OC)Cl)c1cccc2c1nccc2	COc1c(Cl)c(c2c(c1CO)cc(c(c2)OC)Cl)c1cccc2c1nccc2
4289	OCCCCCCCOc1c(cc(c(c1CC(=O)O)O)CC(C)C)C(=O)O	OCCCCCCCOc1c(cc(c(c1CC(=O)O)O)CC(C)C)C(=O)O
4293	COC(=Cc1cc2c([nH]1)c(O)c(cc2)OC)c1cccc(n1)C(=O)O	COC(=Cc1cc2c([nH]1)c(O)c(cc2)OC)c1cccc(n1)C(=O)O
4295	COc1ccc(c(c1)Cl)C(=O)c1c(O)[nH]c2c1c1c(OC)cccc1cc2O	COc1ccc(c(c1)Cl)C(=O)c1c(O)[nH]c2c1c1c(OC)cccc1cc2O
4298	COc1cccc(c1)CC(=C(C(=O)Cc1c(CN)cc(c(c1Cl)O)C)OC)C(=O)O	COc1cccc(c1)CC(=C(C(=O)Cc1c(CN)cc(c(c1Cl)O)C)OC)C(=O)O
4299	OC(=O)CC(=C(C(=O)O)Cc1ccc(c(c1)C(=O)NCc1cc(O)c2c(c1O)CC=CC2)O)O	OC(=O)CC(=C(C(=O)O)Cc1ccc(c(c1)C(=O)NCc1cc(O)c2c(c1O)CC=CC2)O)O
4300	COc1cccc(c1O)C(=O)N=C(CNCC(C)C)N	COc1cccc(c1O)C(=O)N=C(CNCC(C)C)N
4301	CCNC(=O)CC(=O)OC(=O)c1cc(O)c2c(c1)Cc1c(C2)c(O)ccc1	CCNC(=O)CC(=O)OC(=O)c1cc(O)c2c(c1)Cc1c(C2)c(O)ccc1
4306	O=CCC(=O)NCC(=O)NC(=O)CC(=O)Nc1c(C#N)c(CO)c(c2c1cccc2)OC	O=CCC(=O)NCC(=O)NC(=O)CC(=O)Nc1c(C#N)c(CO)c(c2c1cccc2)OC
4308	OC(=O)Cc1cc(OC(=O)C)c(c(c1C(=O)CS(=O)(=O)CC(=O)O)F)Cl	OC(=O)Cc1cc(OC(=O)C)c(c(c1C(=O)CS(=O)(=O)CC(=O)O)F)Cl
4309	O=C(CS(=O)(=O)c1c(O)cc(c(c1O)C(=O)O)O)NC(=O)C1=C(C)C(=O)C(=CC1=O)C	O=C(CS(=O)(=O)c1c(O)cc(c(c1O)C(=O)O)O)NC(=O)C1=C(C)C(=O)C(=CC1=O)C
4311	Cc1cc2ccc3c(c2cc1O)cc(cn3)n1c(N)ncc1O	Cc1cc2ccc3c(c2cc1O)cc(cn3)n1c(N)ncc1O
4312	COc1c2CC(=CCc2cc(c1Cl)OC)CC(=O)NC(=O)C	COc1c2CC(=CCc2cc(c1Cl)OC)CC(=O)NC(=O)C
4314	COCc1cccc2c1cc1CC=C(Cc1c2OC)C	COCc1cccc2c1cc1CC=C(Cc1c2OC)C
4317	CCc1c([nH]c(c1CCOc1ccc(cc1)OC)C)C(=O)Nc1ccccc1	CCc1c([nH]c(c1CCOc1ccc(cc1)OC)C)C(=O)Nc1ccccc1
4318	C=CCc1nc(CC(=O)O)c(c2c1cc(cc2)C(=O)O)NCc1ccccc1	C=CCc1nc(CC(=O)O)c(c2c1cc(cc2)C(=O)O)NCc1ccccc1
4319	CC(=O)OC(=O)c1ccc2c(c1)c(O)cc(c2)Cl	CC(=O)OC(=O)c1ccc2c(c1)c(O)cc(c2)Cl
4321	CC(=O)NC(=O)NC(=O)c1cc(cc(c1C(=O)O)O)c1ccc([nH]1)c1cc([nH]c1Cl)CC(=O)O	CC(=O)NC(=O)NC(=O)c1cc(cc(c1C(=O)O)O)c1ccc([nH]1)c1cc([nH]c1Cl)CC(=O)O
4324	CCOc1cc(cc2c1c1occ(c1cc2)CC)C(=O)O	CCOc1cc(cc2c1c1occ(c1cc2)CC)C(=O)O
4328	COc1cc(Cl)c2c(c1n1c(O)nc(c1O)CC(=O)O)c(O)cc(c2)C=C(C)C	COc1cc(Cl)c2c(c1n1c(O)nc(c1O)CC(=O)O)c(O)cc(c2)C=C(C)C
4331	ONC(=O)NC(=O)c1ccc2c(c1O)oc1c2c(ccc1CCC(=O)OC)C(C)(C)C	ONC(=O)NC(=O)c1ccc2c(c1O)oc1c2c(ccc1CCC(=O)OC)C(C)(C)C
4336	CNC(=O)c1cc(O)c2c(c1)c(O)c(c1c2c(O)ccc1)NS(=O)(=O)c1cc(C)ccc1C(=O)O	CNC(=O)c1cc(O)c2c(c1)c(O)c(c1c2c(O)ccc1)NS(=O)(=O)c1cc(C)ccc1C(=O)O
4338	CCCCC(=O)N(C(=O)Cc1c(O)c(Cl)c(c(c1C(=O)O)O)C(=O)O)C(=O)C	CCCCC(=O)N(C(=O)Cc1c(O)c(Cl)c(c(c1C(=O)O)O)C(=O)O)C(=O)C
4339	CCc1cc(OC)c2c(c1Cl)ccc1c2c(CC)ccc1F	CCc1cc(OC)c2c(c1Cl)ccc1c2c(CC)ccc1F
4344	CCCNC(=O)NC(=O)OC(=O)CCc1c(NC)ccc2c1c(cc(n2)O)C(=O)O	CCCNC(=O)NC(=O)OC(=O)CCc1c(NC)ccc2c1c(cc(n2)O)C(=O)O
4345	N#CC(=CCC(=O)O)C(=O)c1ccc(cc1O)O	N#CC(=CCC(=O)O)C(=O)c1ccc(cc1O)O
4346	CNC(=Nc1ccc(c(c1O)C#N)c1ccccc1)O	CNC(=Nc1ccc(c(c1O)C#N)c1ccccc1)O
4348	C=CC(=O)c1cc2cc3cccc(c3cc2c(c1C=O)OC)CC	C=CC(=O)c1cc2cc3cccc(c3cc2c(c1C=O)OC)CC
4349	COc1ccc(c(c1OC)C(=NCc1cc(O)cc(c1O)O)O)Cl	COc1ccc(c(c1OC)C(=NCc1cc(O)cc(c1O)O)O)Cl
4350	C=CNc1cc(Oc2ccccc2)cc2c1c(O)c(cc2)C(=O)OC	C=CNc1cc(Oc2ccccc2)cc2c1c(O)c(cc2)C(=O)OC
4353	COc1ccc(cc1NCc1cc(F)c2c(c1O)cccc2)CC(=O)O	COc1ccc(cc1NCc1cc(F)c2c(c1O)cccc2)CC(=O)O
4355	COc1ccccc1Cc1ccc(cc1)CCNCC(=O)O	COc1ccccc1Cc1ccc(cc1)CCNCC(=O)O
4356	OC(=O)CCC(c1cccc2c1ccc(c2)O)(F)F	OC(=O)CCC(c1cccc2c1ccc(c2)O)(F)F
4358	O=C(CC(=O)OC(=O)c1c(C)[nH]ccc1=O)NCCS(=O)(=O)c1ccccc1	O=C(CC(=O)OC(=O)c1c(C)[nH]ccc1=O)NCCS(=O)(=O)c1ccccc1
4360	COCc1ccc(c2c1cccc2)n1c(O)cc2c1cccc2C(=O)O	COCc1ccc(c2c1cccc2)n1c(O)cc2c1cccc2C(=O)O
4363	OC(=O)c1cc(c2csc3c2cccc3)c(c2c1cc[nH]2)Cl	OC(=O)c1cc(c2csc3c2cccc3)c(c2c1cc[nH]2)Cl
4364	COc1cccc2c1cc(cc2)C(Cc1cc2c(o1)cccc2)(C)C	COc1cccc2c1cc(cc2)C(Cc1cc2c(o1)cccc2)(C)C
4365	OCCCOC(=O)CCCc1cc2[nH]ccc2c(c1NC(=O)c1cccc(c1)Cl)O	OCCCOC(=O)CCCc1cc2[nH]ccc2c(c1NC(=O)c1cccc(c1)Cl)O
4366	NC(=O)Nc1c(Cl)c(Cl)cc2c1nc(cc2)c1[nH]c(cc1C)C(=O)O	NC(=O)Nc1c(Cl)c(Cl)cc2c1nc(cc2)c1[nH]c(cc1C)C(=O)O
4369	COC(=C(c1c[nH]cc1)Cl)c1ccc(c(c1)C(=O)O)O	COC(=C(c1c[nH]cc1)Cl)c1ccc(c(c1)C(=O)O)O
4373	OC(=O)CC(=O)Nc1c(ccc2c1c(CC(=O)O)cc(c2)C(=O)O)C(=O)O	OC(=O)CC(=O)Nc1c(ccc2c1c(CC(=O)O)cc(c2)C(=O)O)C(=O)O
4375	CCCOC(=O)CCc1cc(Cl)c2c(c1)cc(cc2C(=O)O)OC	CCCOC(=O)CCc1cc(Cl)c2c(c1)cc(cc2C(=O)O)OC
4376	CCC(=O)OC(=O)Nc1cc(CCC(=O)O)c(c2c1cc(cc2)c1cc(N)c(c(c1C(=O)O)Cl)Cl)O	CCC(=O)OC(=O)Nc1cc(CCC(=O)O)c(c2c1cc(cc2)c1cc(N)c(c(c1C(=O)O)Cl)Cl)O
4377	OC(=O)CCCC(=O)OC(=O)c1cccc(c1I)F	OC(=O)CCCC(=O)OC(=O)c1cccc(c1I)F
4379	CCCCOC(=O)NC(=O)COc1ccc(c(c1CCCCC)C(=O)O)O	CCCCOC(=O)NC(=O)COc1ccc(c(c1CCCCC)C(=O)O)O
4380	CCCNC(=NC(=O)c1c(CC(=O)OC(=O)NCC)cc(cc1OC)Cl)O	CCCNC(=NC(=O)c1c(CC(=O)OC(=O)NCC)cc(cc1OC)Cl)O
4386	CCC(=O)OCCCc1ccc(c2c1c1c(C)cccc1nc2)O	CCC(=O)OCCCc1ccc(c2c1c1c(C)cccc1nc2)O
4391	ONC(=O)OCc1ccc(cc1Cl)CCCC(=O)O	ONC(=O)OCc1ccc(cc1Cl)CCCC(=O)O
4392	O=C(Nc1cc2cc(C)c(cc2c2c1[nH]cc2)C)NC(=O)CC1=C(Br)C(=O)C=CC1=O	O=C(Nc1cc2cc(C)c(cc2c2c1[nH]cc2)C)NC(=O)CC1=C(Br)C(=O)C=CC1=O
4396	OC(=O)CC(=O)Oc1cccc(c1)c1ccccn1	OC(=O)CC(=O)Oc1cccc(c1)c1ccccn1
4397	CCCCCC(=O)NC(=O)OC(=O)CC(=O)c1cc(OCC)cc(c1)C(=O)O	CCCCCC(=O)NC(=O)OC(=O)CC(=O)c1cc(OCC)cc(c1)C(=O)O
4398	CCCC(c1ccc(c(c1)O)OCCCc1c[nH]cc1Cl)(C)C	CCCC(c1ccc(c(c1)O)OCCCc1c[nH]cc1Cl)(C)C
4399	CCOC(=O)N(C(=O)Cc1cc[nH]c1CC(=O)O)C(=O)C	CCOC(=O)N(C(=O)Cc1cc[nH]c1CC(=O)O)C(=O)C
4401	OCc1cccc(c1)C(=O)c1cc(Cl)c2c(c1O)ccc(c2O)C(=O)C	OCc1cccc(c1)C(=O)c1cc(Cl)c2c(c1O)ccc(c2O)C(=O)C
4402	OC(=O)CCc1c2cc(c(cc2cc2c1c(O)cc(c2O)O)c1ncc(o1)C(=O)O)C(C)(C)C	OC(=O)CCc1c2cc(c(cc2cc2c1c(O)cc(c2O)O)c1ncc(o1)C(=O)O)C(C)(C)C
4403	Clc1ccc(cc1Nc1ccc(cc1)c1c(O)cccc1C(=O)O)C(=O)O	Clc1ccc(cc1Nc1ccc(cc1)c1c(O)cccc1C(=O)O)C(=O)O
4409	CC(=O)OCCOc1ccc(c(c1C(C)(C)C)C(=O)c1ccc(cc1Cl)O)O	CC(=O)OCCOc1ccc(c(c1C(C)(C)C)C(=O)c1ccc(cc1Cl)O)O
4410	OC(=O)Cc1c(C)ccc2c1c(cc(c2)O)C(=O)O	OC(=O)Cc1c(C)ccc2c1c(cc(c2)O)C(=O)O
4411	OCCc1noc2c1c1cc(Nc3cc(O)c(c(n3)O)O)cc(c1cc2C)O	OCCc1noc2c1c1cc(Nc3cc(O)c(c(n3)O)O)cc(c1cc2C)O
4412	OC(=O)c1cc2ccccc2c2c1c(ccc2)Oc1cc(O)c(cc1O)O	OC(=O)c1cc2ccccc2c2c1c(ccc2)Oc1cc(O)c(cc1O)O
4413	CCCNc1c(cccc1c1c(Cl)cc(c(c1C(=O)O)O)O)C(=CC(=O)O)OC	CCCNc1c(cccc1c1c(Cl)cc(c(c1C(=O)O)O)O)C(=CC(=O)O)OC
4415	Oc1c(O)ccc2c1c(c1c(c2)cccc1)C(C)(C)C	Oc1c(O)ccc2c1c(c1c(c2)cccc1)C(C)(C)C
4416	COc1cc(ccc1OC)C(=O)c1ccc(c(c1)O)C(=O)CCc1ccc(cc1)O	COc1cc(ccc1OC)C(=O)c1ccc(c(c1)O)C(=O)CCc1ccc(cc1)O
4417	CCCCC(=O)OC(=O)C(=C(OC)C)Cc1ccccc1	CCCCC(=O)OC(=O)C(=C(OC)C)Cc1ccccc1
4419	OC(=O)Cc1cccc(c1)Cc1cc([nH]c1O)C(=O)O	OC(=O)Cc1cccc(c1)Cc1cc([nH]c1O)C(=O)O
4422	ONC(=O)C(=O)Nc1cc(NC(=C)O)cc(c1CC)OC	ONC(=O)C(=O)Nc1cc(NC(=C)O)cc(c1CC)OC
4423	CNCc1cccc(c1)c1c2c(cccc2c(c2c1c(I)cn2CC)O)Oc1ccccc1	CNCc1cccc(c1)c1c2c(cccc2c(c2c1c(I)cn2CC)O)Oc1ccccc1
4425	CCCCCc1cocc1CS(=O)(=O)OCCc1cc(cc2c1c1cccc(c1cc2)OC)C(=O)O	CCCCCc1cocc1CS(=O)(=O)OCCc1cc(cc2c1c1cccc(c1cc2)OC)C(=O)O
4432	ClCCc1nc2ccc(cc2c2c1c(CCOC(=O)CO)ccc2)OC	ClCCc1nc2ccc(cc2c2c1c(CCOC(=O)CO)ccc2)OC
4439	COc1cc(C)c(c2c1cc(CC(=C)C(=O)O)c1c2cc[nH]1)Cl	COc1cc(C)c(c2c1cc(CC(=C)C(=O)O)c1c2cc[nH]1)Cl
4442	CCc1c(Oc2ccccc2Cl)c(cc(c1F)OC)C(=O)O	CCc1c(Oc2ccccc2Cl)c(cc(c1F)OC)C(=O)O
4443	CCC(=O)NC(=O)c1ccc2c(c1)cc1c(c2Cl)c(ccc1Cl)c1cccc(c1)C	CCC(=O)NC(=O)c1ccc2c(c1)cc1c(c2Cl)c(ccc1Cl)c1cccc(c1)C
4445	CCCc1cc(cc2c1cc(OC)c1c2cccc1)C(=O)O	CCCc1cc(cc2c1cc(OC)c1c2cccc1)C(=O)O
4449	CNCc1cc(CO)c(c(c1)c1[nH]ccc1)Nc1ccc(c(c1)F)O	CNCc1cc(CO)c(c(c1)c1[nH]ccc1)Nc1ccc(c(c1)F)O
4450	OC(=O)C(c1cccc(c1n1ccc(=O)c(c1C)C(=O)O)F)C(=O)O	OC(=O)C(c1cccc(c1n1ccc(=O)c(c1C)C(=O)O)F)C(=O)O
4453	O=NNc1c2cc([nH]c2c(c2c1cccc2C(=O)O)OC)S(=O)(=O)c1ccnc(n1)N	O=NNc1c2cc([nH]c2c(c2c1cccc2C(=O)O)OC)S(=O)(=O)c1ccnc(n1)N
4456	CNC(=O)N(C(=O)c1ccc(cc1)c1ccc(c(c1)CC)C)C(=O)C	CNC(=O)N(C(=O)c1ccc(cc1)c1ccc(c(c1)CC)C)C(=O)C
4458	CCCCCCNc1ccc2c(c1)cccc2C(=O)O	CCCCCCNc1ccc2c(c1)cccc2C(=O)O
4462	CCCOc1cc(cc(c1)c1ccc(cc1)CC(=O)O)C(=O)NC(=O)c1ccccc1	CCCOc1cc(cc(c1)c1ccc(cc1)CC(=O)O)C(=O)NC(=O)c1ccccc1
4465	COc1c(C(=O)O)c(OC)cc2c1c(CC)cc(c2)C	COc1c(C(=O)O)c(OC)cc2c1c(CC)cc(c2)C
4466	OC(=O)C(C(=O)O)Cc1ccc2c3c1C(=O)C(=C(c3c(c(c2)O)C(C)C)O)c1occc1O	OC(=O)C(C(=O)O)Cc1ccc2c3c1C(=O)C(=C(c3c(c(c2)O)C(C)C)O)c1occc1O
4469	CCCCCC(=O)NC(=O)OCc1cc(C(=O)O)c(c(c1F)Cl)C(=O)O	CCCCCC(=O)NC(=O)OCc1cc(C(=O)O)c(c(c1F)Cl)C(=O)O
4470	O=C(OC(=O)Nc1nnc([nH]1)C(=O)O)CCCC(=O)c1ccc2c(c1C(=O)C)c(C)ccc2	O=C(OC(=O)Nc1nnc([nH]1)C(=O)O)CCCC(=O)c1ccc2c(c1C(=O)C)c(C)ccc2
4471	N#Cc1cc(cc(c1O)C(=O)O)Oc1c([nH]c(c1CC)C(=O)O)C(=O)O	N#Cc1cc(cc(c1O)C(=O)O)Oc1c([nH]c(c1CC)C(=O)O)C(=O)O
4475	CCC(=C(c1[nH]ccc1OC(=O)C)Cc1cccc2c1cccc2)OC	CCC(=C(c1[nH]ccc1OC(=O)C)Cc1cccc2c1cccc2)OC
4476	CCCCNC(=O)OC(=O)Nc1cc2c(cc1O)ccc1c2cccc1	CCCCNC(=O)OC(=O)Nc1cc2c(cc1O)ccc1c2cccc1
4479	OCCCCOc1ccccc1C(=O)NC(=O)c1cccc2c1c(F)c(c(c2)OC)O	OCCCCOc1ccccc1C(=O)NC(=O)c1cccc2c1c(F)c(c(c2)OC)O
4480	CCNc1cccc(c1)NC(=O)c1c(OC)cc(n1Cc1cccc2c1C(=O)C=CC2=O)C	CCNc1cccc(c1)NC(=O)c1c(OC)cc(n1Cc1cccc2c1C(=O)C=CC2=O)C
4483	OCc1cc(Sc2ncc(n2C)C(=O)O)c2c3c1CC=Cc3ncc2	OCc1cc(Sc2ncc(n2C)C(=O)O)c2c3c1CC=Cc3ncc2
